#Frame     CT5[total]     CT5[vdw]    CT5[elec]    CT5[bond]   CT5[angle] CT5[dihedral]   CT5[vdw14]  CT5[elec14]
       1   88473.3241  -11804.8003   -2143.0962    5127.5461   25090.2872    56221.5062   10682.0654    5299.8157
       2   88270.2256  -11806.6994   -2141.5857    5071.2511   24956.7231    56204.4183   10682.6507    5303.4674
       3   88465.7719  -11812.3252   -2144.5112    5178.8970   24979.4825    56271.3679   10684.8842    5307.9768
       4   88440.0961  -11794.3785   -2148.8205    5146.0532   24918.1928    56331.1400   10681.3129    5306.5961
       5   88457.9066  -11780.2494   -2147.6596    5169.2838   24924.8999    56318.7402   10668.3190    5304.5728
       6   88433.9438  -11806.1172   -2145.7874    5136.8157   24980.8157    56309.2224   10654.2495    5304.7451
       7   88403.4677  -11846.9491   -2150.1958    5144.4123   24976.6344    56323.1756   10648.1803    5308.2100
       8   88379.4903  -11831.4891   -2154.7269    5035.5706   25074.2100    56298.1344   10647.4627    5310.3285
       9   88419.9268  -11798.2981   -2154.6636    5058.8674   25108.5687    56254.2887   10642.4462    5308.7174
      10   88502.4702  -11794.1224   -2152.3975    5113.3448   25131.9188    56246.4851   10649.6065    5307.6348
      11   88506.8670  -11825.3809   -2150.0181    5178.8472   25060.9813    56270.7220   10666.2940    5305.4215
      12   88353.8902  -11837.4121   -2147.7664    5050.2573   25042.5646    56261.5274   10685.2432    5299.4762
      13   88381.7051  -11827.0845   -2147.2206    5100.3017   25054.3715    56196.2749   10707.1735    5297.8887
      14   88300.0617  -11811.2388   -2151.2063    5082.8427   24994.8694    56165.4434   10715.1219    5304.2294
      15   88417.4281  -11801.6172   -2153.8918    5102.0011   25054.1708    56192.8342   10713.3992    5310.5317
      16   88334.1581  -11800.7503   -2152.6647    5026.0339   25000.3288    56236.3398   10712.7372    5312.1334
      17   88420.7926  -11813.4818   -2150.9738    5120.5499   24970.9193    56282.6395   10702.4455    5308.6939
      18   88385.6780  -11826.7059   -2152.0210    5142.6244   24938.9829    56302.9100   10678.1626    5301.7251
      19   88433.6746  -11822.3725   -2154.9755    5174.5226   25017.6794    56280.7721   10642.5365    5295.5121
      20   88414.7947  -11796.6523   -2152.8209    5156.1027   25037.2755    56257.8232   10618.9719    5294.0947
      21   88501.5345  -11771.5558   -2148.1183    5188.4027   25081.0049    56236.0647   10620.6682    5295.0681
      22   88347.2480  -11799.8799   -2145.0294    5178.4229   25007.6875    56181.3925   10627.3832    5297.2711
      23   88420.5207  -11831.4838   -2144.0329    5223.6753   25024.3067    56209.3731   10635.5706    5303.1118
      24   88548.2203  -11815.2016   -2146.2360    5177.2544   25105.0202    56280.9464   10647.2327    5299.2042
      25   88343.1987  -11794.3826   -2150.3347    5007.2783   25061.8504    56265.9733   10661.5515    5291.2624
      26   88451.1492  -11805.5004   -2153.8379    5118.5936   25080.2207    56246.2033   10670.4867    5294.9831
      27   88500.7377  -11829.9464   -2153.0061    5227.7370   25010.9022    56264.8337   10676.9493    5303.2679
      28   88420.0579  -11827.8396   -2148.7239    5149.9842   24983.8749    56271.2016   10688.7274    5302.8333
      29   88408.3605  -11820.7901   -2145.5293    5151.9857   24973.4582    56259.7708   10691.6163    5297.8489
      30   88442.7332  -11817.9331   -2145.1814    5070.5692   25097.2304    56255.0202   10685.5148    5297.5131
