#Frame     CT6[total]     CT6[vdw]    CT6[elec]    CT6[bond]   CT6[angle] CT6[dihedral]   CT6[vdw14]  CT6[elec14]
       1   88464.0612  -11804.8003   -2146.0474    5127.5461   25090.2872    56221.5062   10682.0654    5293.5040
       2   88261.0745  -11806.6994   -2144.4904    5071.2511   24956.7231    56204.4183   10682.6507    5297.2210
       3   88456.6496  -11812.3252   -2147.4206    5178.8970   24979.4825    56271.3679   10684.8842    5301.7639
       4   88430.8614  -11794.3785   -2151.8152    5146.0532   24918.1928    56331.1400   10681.3129    5300.3562
       5   88448.6001  -11780.2494   -2150.7012    5169.2838   24924.8999    56318.7402   10668.3190    5298.3078
       6   88424.6035  -11806.1172   -2148.8072    5136.8157   24980.8157    56309.2224   10654.2495    5298.4245
       7   88394.1801  -11846.9491   -2153.1231    5144.4123   24976.6344    56323.1756   10648.1803    5301.8496
       8   88370.3236  -11831.4891   -2157.5800    5035.5706   25074.2100    56298.1344   10647.4627    5304.0150
       9   88410.7318  -11798.2981   -2157.6013    5058.8674   25108.5687    56254.2887   10642.4462    5302.4602
      10   88493.2683  -11794.1224   -2155.3960    5113.3448   25131.9188    56246.4851   10649.6065    5301.4315
      11   88497.7240  -11825.3809   -2152.9881    5178.8472   25060.9813    56270.7220   10666.2940    5299.2484
      12   88344.6021  -11837.4121   -2150.8097    5050.2573   25042.5646    56261.5274   10685.2432    5293.2314
      13   88372.2766  -11827.0845   -2150.3481    5100.3017   25054.3715    56196.2749   10707.1735    5291.5877
      14   88290.7424  -11811.2388   -2154.2405    5082.8427   24994.8694    56165.4434   10715.1219    5297.9443
      15   88408.1786  -11801.6172   -2156.8021    5102.0011   25054.1708    56192.8342   10713.3992    5304.1926
      16   88324.8964  -11800.7503   -2155.5548    5026.0339   25000.3288    56236.3398   10712.7372    5305.7618
      17   88411.6018  -11813.4818   -2153.8908    5120.5499   24970.9193    56282.6395   10702.4455    5302.4201
      18   88376.4955  -11826.7059   -2154.9776    5142.6244   24938.9829    56302.9100   10678.1626    5295.4992
      19   88424.4484  -11822.3725   -2157.9562    5174.5226   25017.6794    56280.7721   10642.5365    5289.2666
      20   88405.4918  -11796.6523   -2155.8870    5156.1027   25037.2755    56257.8232   10618.9719    5287.8578
      21   88492.1358  -11771.5558   -2151.2529    5188.4027   25081.0049    56236.0647   10620.6682    5288.8040
      22   88337.9326  -11799.8799   -2148.0518    5178.4229   25007.6875    56181.3925   10627.3832    5290.9782
      23   88411.3340  -11831.4838   -2146.9597    5223.6753   25024.3067    56209.3731   10635.5706    5296.8518
      24   88538.9574  -11815.2016   -2149.2418    5177.2544   25105.0202    56280.9464   10647.2327    5292.9471
      25   88333.9296  -11794.3826   -2153.3438    5007.2783   25061.8504    56265.9733   10661.5515    5285.0025
      26   88441.9383  -11805.5004   -2156.7900    5118.5936   25080.2207    56246.2033   10670.4867    5288.7243
      27   88491.3562  -11829.9464   -2156.0552    5227.7370   25010.9022    56264.8337   10676.9493    5296.9355
      28   88410.6217  -11827.8396   -2151.8124    5149.9842   24983.8749    56271.2016   10688.7274    5296.4856
      29   88399.1484  -11820.7901   -2148.4865    5151.9857   24973.4582    56259.7708   10691.6163    5291.5940
      30   88433.5482  -11817.9331   -2148.1260    5070.5692   25097.2304    56255.0202   10685.5148    5291.2726
      31   88444.7601  -11811.9388   -2148.7459    5129.3523   25068.6721    56237.1830   10676.4780    5293.7594
      32   88384.2039  -11787.4202   -2149.9363    5118.0082   25035.7965    56203.3866   10669.3901    5294.9791
      33   88372.2361  -11786.8939   -2153.6500    5157.6618   25008.6598    56194.2067   10660.2144    5292.0374
      34   88491.2346  -11787.8004   -2156.1350    5250.0781   25054.3646    56209.8330   10633.0041    5287.8902
      35   88371.5790  -11777.4101   -2156.8814    5178.1856   24997.8165    56236.7912   10604.7778    5288.2992
      36   88430.3859  -11782.5987   -2156.3590    5173.5253   25052.2615    56234.7220   10613.5385    5295.2962
      37   88332.0515  -11816.0941   -2156.2771    5066.4692   25024.8128    56259.7608   10650.7585    5302.6214
      38   88439.6758  -11830.9617   -2155.5252    5064.7191   25042.6366    56338.7047   10678.8299    5301.2725
      39   88424.7200  -11815.7181   -2154.3552    5140.4610   24949.8304    56319.2187   10693.7287    5291.5544
      40   88402.0109  -11815.4356   -2154.9093    5147.8665   24977.6191    56267.1353   10691.2731    5288.4619
      41   88406.5701  -11841.8759   -2154.5524    5069.8816   25046.5216    56304.6928   10685.2578    5296.6446
      42   88401.1613  -11847.8793   -2150.8879    5038.5225   25045.3545    56324.9943   10689.0484    5302.0089
      43   88416.1935  -11826.3912   -2149.5253    5113.0371   24967.1213    56309.8002   10701.2062    5300.9453
      44   88494.5224  -11807.6862   -2155.3725    5146.5004   24959.2107    56357.4018   10698.3430    5296.1252
      45   88476.5439  -11791.2746   -2159.3794    5098.9043   25031.2656    56336.5961   10672.0449    5288.3871
      46   88376.3878  -11775.4966   -2155.6278    5070.6284   25058.8873    56234.0062   10655.1732    5288.8170
      47   88401.7757  -11797.4591   -2154.0137    5089.1990   25131.5851    56169.7331   10661.0048    5301.7266
      48   88362.3910  -11809.8293   -2159.2842    5135.4737   25077.7739    56150.6590   10658.8940    5308.7040
      49   88380.3158  -11789.9942   -2160.5922    5187.4512   25033.2131    56182.0999   10630.8878    5297.2501
      50   88306.1961  -11783.3776   -2155.8647    5175.8991   24932.7408    56239.5115   10613.5310    5283.7560
      51   88428.4999  -11804.3387   -2151.4549    5180.4323   25032.0758    56251.5896   10635.8766    5284.3193
      52   88456.9796  -11833.4610   -2150.3368    5125.8347   25122.5669    56217.9573   10681.1492    5293.2693
