#Frame     CT4[total]     CT4[vdw]    CT4[elec]    CT4[bond]   CT4[angle] CT4[dihedral]   CT4[vdw14]  CT4[elec14]
       1   88486.5229  -11804.8003   -2138.1380    5127.5461   25090.2872    56221.5062   10682.0654    5308.0563
       2   88283.2467  -11806.6994   -2136.9496    5071.2511   24956.7231    56204.4183   10682.6507    5311.8524
       3   88478.2676  -11812.3252   -2140.3048    5178.8970   24979.4825    56271.3679   10684.8842    5316.2661
       4   88452.8804  -11794.3785   -2144.1283    5146.0532   24918.1928    56331.1400   10681.3129    5314.6882
       5   88471.2045  -11780.2494   -2142.3575    5169.2838   24924.8999    56318.7402   10668.3190    5312.5686
       6   88447.2832  -11806.1172   -2140.4919    5136.8157   24980.8157    56309.2224   10654.2495    5312.7889
       7   88416.5553  -11846.9491   -2145.2329    5144.4123   24976.6344    56323.1756   10648.1803    5316.3346
       8   88392.2329  -11831.4891   -2150.1023    5035.5706   25074.2100    56298.1344   10647.4627    5318.4465
       9   88432.6756  -11798.2981   -2150.0470    5058.8674   25108.5687    56254.2887   10642.4462    5316.8496
      10   88515.4240  -11794.1224   -2147.6895    5113.3448   25131.9188    56246.4851   10649.6065    5315.8807
      11   88519.7406  -11825.3809   -2145.4017    5178.8472   25060.9813    56270.7220   10666.2940    5313.6786
      12   88366.8598  -11837.4121   -2142.9336    5050.2573   25042.5646    56261.5274   10685.2432    5307.6130
      13   88395.1041  -11827.0845   -2141.8867    5100.3017   25054.3715    56196.2749   10707.1735    5305.9538
      14   88313.3953  -11811.2388   -2145.9262    5082.8427   24994.8694    56165.4434   10715.1219    5312.2828
      15   88430.2981  -11801.6172   -2149.0592    5102.0011   25054.1708    56192.8342   10713.3992    5318.5692
      16   88346.9613  -11800.7503   -2147.9374    5026.0339   25000.3288    56236.3398   10712.7372    5320.2093
      17   88433.6920  -11813.4818   -2146.2234    5120.5499   24970.9193    56282.6395   10702.4455    5316.8429
      18   88398.4636  -11826.7059   -2147.4242    5142.6244   24938.9829    56302.9100   10678.1626    5309.9139
      19   88446.3365  -11822.3725   -2150.5239    5174.5226   25017.6794    56280.7721   10642.5365    5303.7224
      20   88427.8607  -11796.6523   -2147.9902    5156.1027   25037.2755    56257.8232   10618.9719    5302.3299
      21   88515.1613  -11771.5558   -2142.7296    5188.4027   25081.0049    56236.0647   10620.6682    5303.3063
