#Frame     CT2[total]     CT2[vdw]    CT2[elec]    CT2[bond]   CT2[angle] CT2[dihedral]   CT2[vdw14]  CT2[elec14]
       1   28990.2142  -19956.7810    4124.8684    4034.8898   24286.6615    22116.8599     805.1182   -6421.4027
       2   28744.6525  -19972.5205    4128.2136    4073.5540   24013.3681    22134.1924     788.3303   -6420.4853
       3   28946.3762  -19956.6831    4125.2721    4132.5868   24097.5550    22171.5536     794.6827   -6418.5908
       4   29003.8705  -19932.6582    4110.6748    4094.0779   24148.0119    22198.5262     795.9350   -6410.6971
       5   28910.9616  -19926.3254    4102.6000    4117.6986   24038.9367    22189.4654     792.0332   -6403.4471
       6   28838.9188  -19950.8133    4109.8372    4001.2433   24109.1525    22169.2486     800.9396   -6400.6890
       7   28890.7907  -19965.2797    4116.4741    4090.6673   24085.3019    22154.5147     803.8646   -6394.7522
       8   29002.2371  -19961.9067    4117.6679    4155.0996   24111.0005    22167.7275     804.5566   -6391.9083
       9   28892.1263  -19969.3517    4120.9148    3933.7853   24213.6602    22191.4873     798.0330   -6396.4026
      10   28798.4974  -19961.1721    4122.1535    4035.7623   23991.9941    22222.1908     786.4449   -6398.8761
      11   29052.9617  -19954.3076    4121.3195    4236.0274   24027.9112    22230.0229     795.7836   -6403.7954
      12   29060.9403  -19942.7830    4124.1056    4099.6572   24174.0479    22212.1482     809.1595   -6415.3952
      13   28786.8161  -19943.6069    4126.3525    4035.8627   24003.7320    22184.9663     798.4296   -6418.9201
      14   28958.5343  -19951.6227    4130.6013    4117.4073   24100.4317    22179.1481     801.6237   -6419.0551
      15   29128.6981  -19975.2612    4138.9017    4166.9773   24219.7806    22196.6501     802.8554   -6421.2058
      16   28944.9300  -19981.7121    4141.4125    4110.9697   24065.0056    22224.4634     797.1203   -6412.3294
      17   28865.7110  -19970.3836    4139.6247    3978.8588   24077.9268    22240.3165     800.5948   -6401.2270
      18   29089.7009  -19951.8163    4140.7227    4111.0724   24160.8662    22230.3578     797.7210   -6399.2229
      19   28897.0382  -19948.1417    4138.1730    4180.6167   23913.5832    22209.9278     795.5280   -6392.6488
      20   28952.2672  -19940.2488    4135.9790    4054.0504   24080.2185    22202.7895     806.6175   -6387.1389
      21   28865.9035  -19948.6465    4137.9627    4049.9473   23989.1174    22218.3384     811.5554   -6392.3713
      22   29067.9231  -19954.5049    4136.8207    4112.7243   24126.6603    22237.2449     805.3006   -6396.3227
      23   29071.5338  -19955.0736    4139.3925    4092.7906   24151.5444    22252.7119     793.0174   -6402.8493
      24   28942.3323  -19925.6700    4149.7148    4029.9770   24073.8117    22241.3000     790.1181   -6416.9192
      25   28950.0026  -19905.1573    4151.3215    4005.7244   24098.8134    22220.4585     800.2709   -6421.4289
      26   29094.5556  -19904.7351    4146.2403    4103.3886   24165.3227    22201.3605     801.3547   -6418.3762
      27   28969.6527  -19934.4959    4148.8361    4119.9232   24062.9010    22193.7009     797.0449   -6418.2576
      28   29048.5318  -19941.6842    4154.2525    4048.5402   24202.2235    22190.2352     804.0870   -6409.1224
      29   29044.1126  -19949.6385    4154.2092    4107.6832   24123.7403    22197.2934     805.8273   -6395.0022
      30   28956.1242  -19955.3861    4153.5323    4112.7085   24027.3950    22216.8647     793.8213   -6392.8115
      31   29065.3422  -19919.9338    4152.3109    4066.2831   24153.3259    22217.2779     792.0132   -6395.9349
      32   28923.9328  -19884.6597    4153.0989    4079.7835   23965.6999    22212.9309     795.1544   -6398.0752
      33   29039.0365  -19880.3714    4157.6328    4023.9454   24115.7867    22210.2923     813.2267   -6401.4761
      34   29041.3071  -19901.0278    4158.0987    4081.1321   24077.5384    22212.3404     814.5186   -6401.2932
      35   29073.9106  -19895.7191    4155.6001    4130.2248   24060.6568    22221.7055     803.7208   -6402.2783
      36   28997.0887  -19876.3179    4156.2944    4057.1557   24043.7115    22224.4637     799.3110   -6407.5297
